region,sector,0
AT,Electricity by Geothermal,0.0
AT,Electricity nec,0.0
AT,Transmission services of electricity,584.2609902260796
AT,Distribution and trade services of electricity,968.0476839976336
AT,Coke oven gas,2203698.5557122156
AT,Blast Furnace Gas,2185088.8366708397
AT,Oxygen Steel Furnace Gas,0.0
AT,Gas Works Gas,1101824.4812319526
AT,Biogas,2178507.958446197
AT,Distribution services of gaseous fuels through mains,1926826.0899482134
AT,Steam and hot water supply services,1189535.3500345417
AT,"Collected and purified water, distribution services of water (41)",8787.771789929739
AT,Construction work (45),59858.88851251364
AT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
AT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",19850.44249407071
AT,Retail trade services of motor fuel,19430.92190167171
AT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",25331.284095545798
AT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",21708.17044843449
AT,Hotel and restaurant services (55),37106.94613547015
AT,Railway transportation services,79992.88746753678
AT,Other land transportation services,52933.54824798287
AT,Transportation services via pipelines,350653.2674584163
AT,Sea and coastal water transportation services,800273.0076186715
AT,Inland water transportation services,409726.6978658128
AT,Air transport services (62),413638.3338423672
AT,Supporting and auxiliary transport services; travel agency services (63),31126.445469702976
AT,Post and telecommunication services (64),8289.25493309471
AT,"Financial intermediation services, except insurance and pension funding services (65)",2693.6319929131705
AT,"Insurance and pension funding services, except compulsory social security services (66)",961.9468117499891
AT,Services auxiliary to financial intermediation (67),2599.2236992003227
AT,Real estate services (70),11508.683352323642
AT,Renting services of machinery and equipment without operator and of personal and household goods (71),50642.22289398639
AT,Computer and related services (72),33388.45239623174
AT,Research and development services (73),53819.16120448123
AT,Other business services (74),66168.65911278648
AT,Public administration and defence services; compulsory social security services (75),27986.24435740737
AT,Education services (80),20907.33825432576
AT,Health and social work services (85),18810.346546028995
AT,Food waste for treatment: incineration,82453.38426240695
AT,Paper waste for treatment: incineration,75276.15366270316
AT,Plastic waste for treatment: incineration,72083.40765483573
AT,Intert/metal waste for treatment: incineration,66206.23328134824
AT,Textiles waste for treatment: incineration,63307.14498878333
AT,Wood waste for treatment: incineration,82379.96299217215
AT,Oil/hazardous waste for treatment: incineration,72404.1564190328
AT,Food waste for treatment: biogasification and land application,59717.69823916327
